FIPStxt,Stabr,Area_name,POVALL_2019,,,,,,,,,,,,,,,,,,,,,,,,,,
30045,MT,Judith Basin ,290,,,,,,,,,,,,,,,,,,,,,,,,,,
30047,MT,Lake ,"5,181",,,,,,,,,,,,,,,,,,,,,,,,,,
30049,MT,Lewis and Clark ,"6,393",,,,,,,,,,,,,,,,,,,,,,,,,,
30051,MT,Liberty ,425,,,,,,,,,,,,,,,,,,,,,,,,,,
30053,MT,Lincoln ,"3,440",,,,,,,,,,,,,,,,,,,,,,,,,,
30055,MT,McCone ,238,,,,,,,,,,,,,,,,,,,,,,,,,,
30057,MT,Madison ,823,,,,,,,,,,,,,,,,,,,,,,,,,,
30059,MT,Meagher ,282,,,,,,,,,,,,,,,,,,,,,,,,,,
30061,MT,Mineral ,681,,,,,,,,,,,,,,,,,,,,,,,,,,
30063,MT,Missoula ,"13,748",,,,,,,,,,,,,,,,,,,,,,,,,,
30065,MT,Musselshell ,758,,,,,,,,,,,,,,,,,,,,,,,,,,
30067,MT,Park ,"1,940",,,,,,,,,,,,,,,,,,,,,,,,,,
30069,MT,Petroleum ,72,,,,,,,,,,,,,,,,,,,,,,,,,,
30071,MT,Phillips ,557,,,,,,,,,,,,,,,,,,,,,,,,,,
30073,MT,Pondera ,995,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,MT,Powder River ,227,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,MT,Powell ,846,,,,,,,,,,,,,,,,,,,,,,,,,,
30079,MT,Prairie ,138,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,MT,Ravalli ,"4,859",,,,,,,,,,,,,,,,,,,,,,,,,,
30083,MT,Richland ,945,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,MT,Roosevelt ,"2,617",,,,,,,,,,,,,,,,,,,,,,,,,,
30087,MT,Rosebud ,"1,437",,,,,,,,,,,,,,,,,,,,,,,,,,
30089,MT,Sanders ,"1,994",,,,,,,,,,,,,,,,,,,,,,,,,,
30091,MT,Sheridan ,399,,,,,,,,,,,,,,,,,,,,,,,,,,
30093,MT,Silver Bow ,"5,175",,,,,,,,,,,,,,,,,,,,,,,,,,
30095,MT,Stillwater ,887,,,,,,,,,,,,,,,,,,,,,,,,,,
30097,MT,Sweet Grass ,380,,,,,,,,,,,,,,,,,,,,,,,,,,
30099,MT,Teton ,799,,,,,,,,,,,,,,,,,,,,,,,,,,
30101,MT,Toole ,650,,,,,,,,,,,,,,,,,,,,,,,,,,
30103,MT,Treasure ,85,,,,,,,,,,,,,,,,,,,,,,,,,,
30105,MT,Valley ,932,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,MT,Wheatland ,377,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,MT,Wibaux ,106,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,MT,Yellowstone ,"17,752",,,,,,,,,,,,,,,,,,,,,,,,,,
31001,NE,Adams ,"3,181",,,,,,,,,,,,,,,,,,,,,,,,,,
31003,NE,Antelope ,761,,,,,,,,,,,,,,,,,,,,,,,,,,
31005,NE,Arthur ,63,,,,,,,,,,,,,,,,,,,,,,,,,,
31007,NE,Banner ,84,,,,,,,,,,,,,,,,,,,,,,,,,,
31009,NE,Blaine ,74,,,,,,,,,,,,,,,,,,,,,,,,,,
31011,NE,Boone ,509,,,,,,,,,,,,,,,,,,,,,,,,,,
31013,NE,Box Butte ,"1,096",,,,,,,,,,,,,,,,,,,,,,,,,,
31015,NE,Boyd ,263,,,,,,,,,,,,,,,,,,,,,,,,,,
31017,NE,Brown ,337,,,,,,,,,,,,,,,,,,,,,,,,,,
31019,NE,Buffalo ,"5,480",,,,,,,,,,,,,,,,,,,,,,,,,,
31021,NE,Burt ,636,,,,,,,,,,,,,,,,,,,,,,,,,,
31023,NE,Butler ,644,,,,,,,,,,,,,,,,,,,,,,,,,,
31025,NE,Cass ,"1,361",,,,,,,,,,,,,,,,,,,,,,,,,,
31027,NE,Cedar ,707,,,,,,,,,,,,,,,,,,,,,,,,,,
31029,NE,Chase ,348,,,,,,,,,,,,,,,,,,,,,,,,,,
31031,NE,Cherry ,601,,,,,,,,,,,,,,,,,,,,,,,,,,
31033,NE,Cheyenne ,884,,,,,,,,,,,,,,,,,,,,,,,,,,
31035,NE,Clay ,647,,,,,,,,,,,,,,,,,,,,,,,,,,
31037,NE,Colfax ,868,,,,,,,,,,,,,,,,,,,,,,,,,,
31039,NE,Cuming ,774,,,,,,,,,,,,,,,,,,,,,,,,,,
31041,NE,Custer ,"1,252",,,,,,,,,,,,,,,,,,,,,,,,,,
31043,NE,Dakota ,"2,083",,,,,,,,,,,,,,,,,,,,,,,,,,
31045,NE,Dawes ,"1,280",,,,,,,,,,,,,,,,,,,,,,,,,,
31047,NE,Dawson ,"2,762",,,,,,,,,,,,,,,,,,,,,,,,,,
31049,NE,Deuel ,201,,,,,,,,,,,,,,,,,,,,,,,,,,
31051,NE,Dixon ,480,,,,,,,,,,,,,,,,,,,,,,,,,,
31053,NE,Dodge ,"3,349",,,,,,,,,,,,,,,,,,,,,,,,,,
31055,NE,Douglas ,"57,105",,,,,,,,,,,,,,,,,,,,,,,,,,
31057,NE,Dundy ,223,,,,,,,,,,,,,,,,,,,,,,,,,,
31059,NE,Fillmore ,448,,,,,,,,,,,,,,,,,,,,,,,,,,
31061,NE,Franklin ,421,,,,,,,,,,,,,,,,,,,,,,,,,,
31063,NE,Frontier ,321,,,,,,,,,,,,,,,,,,,,,,,,,,
31065,NE,Furnas ,557,,,,,,,,,,,,,,,,,,,,,,,,,,
31067,NE,Gage ,"2,363",,,,,,,,,,,,,,,,,,,,,,,,,,
31069,NE,Garden ,272,,,,,,,,,,,,,,,,,,,,,,,,,,
31071,NE,Garfield ,231,,,,,,,,,,,,,,,,,,,,,,,,,,
31073,NE,Gosper ,172,,,,,,,,,,,,,,,,,,,,,,,,,,
31075,NE,Grant ,60,,,,,,,,,,,,,,,,,,,,,,,,,,
31077,NE,Greeley ,286,,,,,,,,,,,,,,,,,,,,,,,,,,
31079,NE,Hall ,"6,123",,,,,,,,,,,,,,,,,,,,,,,,,,
31081,NE,Hamilton ,593,,,,,,,,,,,,,,,,,,,,,,,,,,
31083,NE,Harlan ,366,,,,,,,,,,,,,,,,,,,,,,,,,,
31085,NE,Hayes ,138,,,,,,,,,,,,,,,,,,,,,,,,,,
31087,NE,Hitchcock ,309,,,,,,,,,,,,,,,,,,,,,,,,,,
31089,NE,Holt ,"1,098",,,,,,,,,,,,,,,,,,,,,,,,,,
31091,NE,Hooker ,54,,,,,,,,,,,,,,,,,,,,,,,,,,
31093,NE,Howard ,641,,,,,,,,,,,,,,,,,,,,,,,,,,
31095,NE,Jefferson ,655,,,,,,,,,,,,,,,,,,,,,,,,,,
31097,NE,Johnson ,448,,,,,,,,,,,,,,,,,,,,,,,,,,
31099,NE,Kearney ,488,,,,,,,,,,,,,,,,,,,,,,,,,,
31101,NE,Keith ,885,,,,,,,,,,,,,,,,,,,,,,,,,,
31103,NE,Keya Paha ,152,,,,,,,,,,,,,,,,,,,,,,,,,,
31105,NE,Kimball ,433,,,,,,,,,,,,,,,,,,,,,,,,,,
31107,NE,Knox ,986,,,,,,,,,,,,,,,,,,,,,,,,,,
31109,NE,Lancaster ,"32,535",,,,,,,,,,,,,,,,,,,,,,,,,,
31111,NE,Lincoln ,"3,682",,,,,,,,,,,,,,,,,,,,,,,,,,
31113,NE,Logan ,66,,,,,,,,,,,,,,,,,,,,,,,,,,
31115,NE,Loup ,100,,,,,,,,,,,,,,,,,,,,,,,,,,
31117,NE,McPherson ,62,,,,,,,,,,,,,,,,,,,,,,,,,,
31119,NE,Madison ,"3,446",,,,,,,,,,,,,,,,,,,,,,,,,,
31121,NE,Merrick ,832,,,,,,,,,,,,,,,,,,,,,,,,,,
31123,NE,Morrill ,598,,,,,,,,,,,,,,,,,,,,,,,,,,
31125,NE,Nance ,351,,,,,,,,,,,,,,,,,,,,,,,,,,
31127,NE,Nemaha ,768,,,,,,,,,,,,,,,,,,,,,,,,,,
31129,NE,Nuckolls ,458,,,,,,,,,,,,,,,,,,,,,,,,,,
31131,NE,Otoe ,"1,304",,,,,,,,,,,,,,,,,,,,,,,,,,
31133,NE,Pawnee ,334,,,,,,,,,,,,,,,,,,,,,,,,,,
31135,NE,Perkins ,269,,,,,,,,,,,,,,,,,,,,,,,,,,
31137,NE,Phelps ,873,,,,,,,,,,,,,,,,,,,,,,,,,,
31139,NE,Pierce ,655,,,,,,,,,,,,,,,,,,,,,,,,,,
31141,NE,Platte ,"2,960",,,,,,,,,,,,,,,,,,,,,,,,,,
31143,NE,Polk ,354,,,,,,,,,,,,,,,,,,,,,,,,,,
31145,NE,Red Willow ,"1,231",,,,,,,,,,,,,,,,,,,,,,,,,,
31147,NE,Richardson ,946,,,,,,,,,,,,,,,,,,,,,,,,,,
31149,NE,Rock ,184,,,,,,,,,,,,,,,,,,,,,,,,,,
31151,NE,Saline ,"1,212",,,,,,,,,,,,,,,,,,,,,,,,,,
31153,NE,Sarpy ,"10,930",,,,,,,,,,,,,,,,,,,,,,,,,,
31155,NE,Saunders ,"1,462",,,,,,,,,,,,,,,,,,,,,,,,,,
31157,NE,Scotts Bluff ,"4,494",,,,,,,,,,,,,,,,,,,,,,,,,,
31159,NE,Seward ,"1,138",,,,,,,,,,,,,,,,,,,,,,,,,,
31161,NE,Sheridan ,738,,,,,,,,,,,,,,,,,,,,,,,,,,
31163,NE,Sherman ,362,,,,,,,,,,,,,,,,,,,,,,,,,,
31165,NE,Sioux ,185,,,,,,,,,,,,,,,,,,,,,,,,,,
31167,NE,Stanton ,410,,,,,,,,,,,,,,,,,,,,,,,,,,
31169,NE,Thayer ,527,,,,,,,,,,,,,,,,,,,,,,,,,,
31171,NE,Thomas ,100,,,,,,,,,,,,,,,,,,,,,,,,,,
31173,NE,Thurston ,"1,769",,,,,,,,,,,,,,,,,,,,,,,,,,
31175,NE,Valley ,425,,,,,,,,,,,,,,,,,,,,,,,,,,
31177,NE,Washington ,"1,386",,,,,,,,,,,,,,,,,,,,,,,,,,
31179,NE,Wayne ,987,,,,,,,,,,,,,,,,,,,,,,,,,,
31181,NE,Webster ,414,,,,,,,,,,,,,,,,,,,,,,,,,,
31183,NE,Wheeler ,96,,,,,,,,,,,,,,,,,,,,,,,,,,
31185,NE,York ,"1,205",,,,,,,,,,,,,,,,,,,,,,,,,,
32001,NV,Churchill ,"2,871",,,,,,,,,,,,,,,,,,,,,,,,,,
32003,NV,Clark ,"296,767",,,,,,,,,,,,,,,,,,,,,,,,,,
32005,NV,Douglas ,"3,930",,,,,,,,,,,,,,,,,,,,,,,,,,
32007,NV,Elko ,"5,714",,,,,,,,,,,,,,,,,,,,,,,,,,
32009,NV,Esmeralda ,120,,,,,,,,,,,,,,,,,,,,,,,,,,
32011,NV,Eureka ,201,,,,,,,,,,,,,,,,,,,,,,,,,,
32013,NV,Humboldt ,"1,829",,,,,,,,,,,,,,,,,,,,,,,,,,
32015,NV,Lander ,602,,,,,,,,,,,,,,,,,,,,,,,,,,
32017,NV,Lincoln ,674,,,,,,,,,,,,,,,,,,,,,,,,,,
32019,NV,Lyon ,"5,831",,,,,,,,,,,,,,,,,,,,,,,,,,
32021,NV,Mineral ,708,,,,,,,,,,,,,,,,,,,,,,,,,,
32023,NV,Nye ,"7,317",,,,,,,,,,,,,,,,,,,,,,,,,,
32027,NV,Pershing ,864,,,,,,,,,,,,,,,,,,,,,,,,,,
32029,NV,Storey ,290,,,,,,,,,,,,,,,,,,,,,,,,,,
32031,NV,Washoe ,"49,598",,,,,,,,,,,,,,,,,,,,,,,,,,
32033,NV,White Pine ,"1,126",,,,,,,,,,,,,,,,,,,,,,,,,,
32510,NV,Carson City,"6,458",,,,,,,,,,,,,,,,,,,,,,,,,,
33001,NH,Belknap ,"5,139",,,,,,,,,,,,,,,,,,,,,,,,,,
33003,NH,Carroll ,"4,370",,,,,,,,,,,,,,,,,,,,,,,,,,
33005,NH,Cheshire ,"6,977",,,,,,,,,,,,,,,,,,,,,,,,,,
33007,NH,Coos ,"4,062",,,,,,,,,,,,,,,,,,,,,,,,,,
33009,NH,Grafton ,"7,601",,,,,,,,,,,,,,,,,,,,,,,,,,
33011,NH,Hillsborough ,"30,494",,,,,,,,,,,,,,,,,,,,,,,,,,
33013,NH,Merrimack ,"9,194",,,,,,,,,,,,,,,,,,,,,,,,,,
33015,NH,Rockingham ,"15,522",,,,,,,,,,,,,,,,,,,,,,,,,,
33017,NH,Strafford ,"10,645",,,,,,,,,,,,,,,,,,,,,,,,,,
33019,NH,Sullivan ,"4,305",,,,,,,,,,,,,,,,,,,,,,,,,,
34001,NJ,Atlantic ,"29,057",,,,,,,,,,,,,,,,,,,,,,,,,,
34003,NJ,Bergen ,"52,980",,,,,,,,,,,,,,,,,,,,,,,,,,
34005,NJ,Burlington ,"24,961",,,,,,,,,,,,,,,,,,,,,,,,,,
34007,NJ,Camden ,"53,641",,,,,,,,,,,,,,,,,,,,,,,,,,
34009,NJ,Cape May ,"8,853",,,,,,,,,,,,,,,,,,,,,,,,,,
34011,NJ,Cumberland ,"19,261",,,,,,,,,,,,,,,,,,,,,,,,,,
34013,NJ,Essex ,"107,745",,,,,,,,,,,,,,,,,,,,,,,,,,
34015,NJ,Gloucester ,"21,602",,,,,,,,,,,,,,,,,,,,,,,,,,
34017,NJ,Hudson ,"90,976",,,,,,,,,,,,,,,,,,,,,,,,,,
34019,NJ,Hunterdon ,"4,794",,,,,,,,,,,,,,,,,,,,,,,,,,
34021,NJ,Mercer ,"41,600",,,,,,,,,,,,,,,,,,,,,,,,,,
34023,NJ,Middlesex ,"68,514",,,,,,,,,,,,,,,,,,,,,,,,,,
34025,NJ,Monmouth ,"37,725",,,,,,,,,,,,,,,,,,,,,,,,,,
34027,NJ,Morris ,"25,678",,,,,,,,,,,,,,,,,,,,,,,,,,
34029,NJ,Ocean ,"53,950",,,,,,,,,,,,,,,,,,,,,,,,,,
34031,NJ,Passaic ,"65,342",,,,,,,,,,,,,,,,,,,,,,,,,,
34033,NJ,Salem ,"7,000",,,,,,,,,,,,,,,,,,,,,,,,,,
34035,NJ,Somerset ,"17,409",,,,,,,,,,,,,,,,,,,,,,,,,,
34037,NJ,Sussex ,"7,180",,,,,,,,,,,,,,,,,,,,,,,,,,
34039,NJ,Union ,"50,094",,,,,,,,,,,,,,,,,,,,,,,,,,
34041,NJ,Warren ,"7,313",,,,,,,,,,,,,,,,,,,,,,,,,,
35001,NM,Bernalillo ,"103,458",,,,,,,,,,,,,,,,,,,,,,,,,,
35003,NM,Catron ,723,,,,,,,,,,,,,,,,,,,,,,,,,,
35005,NM,Chaves ,"11,376",,,,,,,,,,,,,,,,,,,,,,,,,,
35006,NM,Cibola ,"6,137",,,,,,,,,,,,,,,,,,,,,,,,,,
35007,NM,Colfax ,"1,961",,,,,,,,,,,,,,,,,,,,,,,,,,
35009,NM,Curry ,"8,868",,,,,,,,,,,,,,,,,,,,,,,,,,
35011,NM,DeBaca ,323,,,,,,,,,,,,,,,,,,,,,,,,,,
35013,NM,Dona Ana ,"50,726",,,,,,,,,,,,,,,,,,,,,,,,,,
35015,NM,Eddy ,"6,474",,,,,,,,,,,,,,,,,,,,,,,,,,
35017,NM,Grant ,"4,772",,,,,,,,,,,,,,,,,,,,,,,,,,
35019,NM,Guadalupe ,874,,,,,,,,,,,,,,,,,,,,,,,,,,
35021,NM,Harding ,96,,,,,,,,,,,,,,,,,,,,,,,,,,
35023,NM,Hidalgo ,942,,,,,,,,,,,,,,,,,,,,,,,,,,
35025,NM,Lea ,"10,399",,,,,,,,,,,,,,,,,,,,,,,,,,
35027,NM,Lincoln ,"2,657",,,,,,,,,,,,,,,,,,,,,,,,,,
35028,NM,Los Alamos ,683,,,,,,,,,,,,,,,,,,,,,,,,,,
35029,NM,Luna ,"5,488",,,,,,,,,,,,,,,,,,,,,,,,,,
35031,NM,McKinley ,"21,294",,,,,,,,,,,,,,,,,,,,,,,,,,
35033,NM,Mora ,956,,,,,,,,,,,,,,,,,,,,,,,,,,
35035,NM,Otero ,"13,054",,,,,,,,,,,,,,,,,,,,,,,,,,
35037,NM,Quay ,"1,781",,,,,,,,,,,,,,,,,,,,,,,,,,
35039,NM,Rio Arriba ,"8,542",,,,,,,,,,,,,,,,,,,,,,,,,,
35041,NM,Roosevelt ,"3,257",,,,,,,,,,,,,,,,,,,,,,,,,,
35043,NM,Sandoval ,"14,627",,,,,,,,,,,,,,,,,,,,,,,,,,
35045,NM,San Juan ,"24,358",,,,,,,,,,,,,,,,,,,,,,,,,,
35047,NM,San Miguel ,"6,239",,,,,,,,,,,,,,,,,,,,,,,,,,
35049,NM,Santa Fe ,"18,378",,,,,,,,,,,,,,,,,,,,,,,,,,
35051,NM,Sierra ,"2,899",,,,,,,,,,,,,,,,,,,,,,,,,,
35053,NM,Socorro ,"4,171",,,,,,,,,,,,,,,,,,,,,,,,,,
35055,NM,Taos ,"5,922",,,,,,,,,,,,,,,,,,,,,,,,,,
35057,NM,Torrance ,"3,198",,,,,,,,,,,,,,,,,,,,,,,,,,
35059,NM,Union ,684,,,,,,,,,,,,,,,,,,,,,,,,,,
35061,NM,Valencia ,"13,210",,,,,,,,,,,,,,,,,,,,,,,,,,
36001,NY,Albany ,"33,970",,,,,,,,,,,,,,,,,,,,,,,,,,
36003,NY,Allegany ,"7,491",,,,,,,,,,,,,,,,,,,,,,,,,,
36005,NY,Bronx ,"361,834",,,,,,,,,,,,,,,,,,,,,,,,,,
36007,NY,Broome ,"31,962",,,,,,,,,,,,,,,,,,,,,,,,,,
36009,NY,Cattaraugus ,"10,821",,,,,,,,,,,,,,,,,,,,,,,,,,
36011,NY,Cayuga ,"10,058",,,,,,,,,,,,,,,,,,,,,,,,,,
36013,NY,Chautauqua ,"19,896",,,,,,,,,,,,,,,,,,,,,,,,,,
36015,NY,Chemung ,"11,221",,,,,,,,,,,,,,,,,,,,,,,,,,
36017,NY,Chenango ,"6,368",,,,,,,,,,,,,,,,,,,,,,,,,,
36019,NY,Clinton ,"10,950",,,,,,,,,,,,,,,,,,,,,,,,,,
36021,NY,Columbia ,"5,883",,,,,,,,,,,,,,,,,,,,,,,,,,
36023,NY,Cortland ,"7,542",,,,,,,,,,,,,,,,,,,,,,,,,,
36025,NY,Delaware ,"5,290",,,,,,,,,,,,,,,,,,,,,,,,,,
36027,NY,Dutchess ,"23,693",,,,,,,,,,,,,,,,,,,,,,,,,,
36029,NY,Erie ,"118,386",,,,,,,,,,,,,,,,,,,,,,,,,,
36031,NY,Essex ,"4,338",,,,,,,,,,,,,,,,,,,,,,,,,,
36033,NY,Franklin ,"8,017",,,,,,,,,,,,,,,,,,,,,,,,,,
36035,NY,Fulton ,"8,533",,,,,,,,,,,,,,,,,,,,,,,,,,
36037,NY,Genesee ,"5,825",,,,,,,,,,,,,,,,,,,,,,,,,,
36039,NY,Greene ,"5,589",,,,,,,,,,,,,,,,,,,,,,,,,,
36041,NY,Hamilton ,433,,,,,,,,,,,,,,,,,,,,,,,,,,
36043,NY,Herkimer ,"8,235",,,,,,,,,,,,,,,,,,,,,,,,,,
36045,NY,Jefferson ,"15,168",,,,,,,,,,,,,,,,,,,,,,,,,,
36047,NY,Kings ,"446,923",,,,,,,,,,,,,,,,,,,,,,,,,,
36049,NY,Lewis ,"3,208",,,,,,,,,,,,,,,,,,,,,,,,,,
36051,NY,Livingston ,"7,916",,,,,,,,,,,,,,,,,,,,,,,,,,
36053,NY,Madison ,"6,488",,,,,,,,,,,,,,,,,,,,,,,,,,
36055,NY,Monroe ,"90,791",,,,,,,,,,,,,,,,,,,,,,,,,,
36057,NY,Montgomery ,"7,652",,,,,,,,,,,,,,,,,,,,,,,,,,
36059,NY,Nassau ,"74,435",,,,,,,,,,,,,,,,,,,,,,,,,,
36061,NY,New York ,"222,672",,,,,,,,,,,,,,,,,,,,,,,,,,
36063,NY,Niagara ,"25,407",,,,,,,,,,,,,,,,,,,,,,,,,,
36065,NY,Oneida ,"31,586",,,,,,,,,,,,,,,,,,,,,,,,,,
36067,NY,Onondaga ,"61,412",,,,,,,,,,,,,,,,,,,,,,,,,,
36069,NY,Ontario ,"8,645",,,,,,,,,,,,,,,,,,,,,,,,,,
36071,NY,Orange ,"46,013",,,,,,,,,,,,,,,,,,,,,,,,,,
36073,NY,Orleans ,"5,020",,,,,,,,,,,,,,,,,,,,,,,,,,
36075,NY,Oswego ,"17,530",,,,,,,,,,,,,,,,,,,,,,,,,,
36077,NY,Otsego ,"8,809",,,,,,,,,,,,,,,,,,,,,,,,,,
36079,NY,Putnam ,"5,016",,,,,,,,,,,,,,,,,,,,,,,,,,
36081,NY,Queens ,"245,941",,,,,,,,,,,,,,,,,,,,,,,,,,
36083,NY,Rensselaer ,"17,506",,,,,,,,,,,,,,,,,,,,,,,,,,
36085,NY,Richmond ,"42,807",,,,,,,,,,,,,,,,,,,,,,,,,,
36087,NY,Rockland ,"40,031",,,,,,,,,,,,,,,,,,,,,,,,,,
36089,NY,St. Lawrence ,"18,348",,,,,,,,,,,,,,,,,,,,,,,,,,
36091,NY,Saratoga ,"13,482",,,,,,,,,,,,,,,,,,,,,,,,,,
36093,NY,Schenectady ,"18,363",,,,,,,,,,,,,,,,,,,,,,,,,,
36095,NY,Schoharie ,"3,600",,,,,,,,,,,,,,,,,,,,,,,,,,
36097,NY,Schuyler ,"2,763",,,,,,,,,,,,,,,,,,,,,,,,,,
36099,NY,Seneca ,"4,302",,,,,,,,,,,,,,,,,,,,,,,,,,
36101,NY,Steuben ,"14,089",,,,,,,,,,,,,,,,,,,,,,,,,,
36103,NY,Suffolk ,"97,920",,,,,,,,,,,,,,,,,,,,,,,,,,
36105,NY,Sullivan ,"11,745",,,,,,,,,,,,,,,,,,,,,,,,,,
36107,NY,Tioga ,"4,485",,,,,,,,,,,,,,,,,,,,,,,,,,
36109,NY,Tompkins ,"15,079",,,,,,,,,,,,,,,,,,,,,,,,,,
36111,NY,Ulster ,"20,451",,,,,,,,,,,,,,,,,,,,,,,,,,
36113,NY,Warren ,"6,399",,,,,,,,,,,,,,,,,,,,,,,,,,
36115,NY,Washington ,"6,917",,,,,,,,,,,,,,,,,,,,,,,,,,
36117,NY,Wayne ,"10,093",,,,,,,,,,,,,,,,,,,,,,,,,,
36119,NY,Westchester ,"79,545",,,,,,,,,,,,,,,,,,,,,,,,,,
36121,NY,Wyoming ,"3,598",,,,,,,,,,,,,,,,,,,,,,,,,,
36123,NY,Yates ,"3,271",,,,,,,,,,,,,,,,,,,,,,,,,,
37001,NC,Alamance ,"23,890",,,,,,,,,,,,,,,,,,,,,,,,,,
37003,NC,Alexander ,"4,193",,,,,,,,,,,,,,,,,,,,,,,,,,
37005,NC,Alleghany ,"1,862",,,,,,,,,,,,,,,,,,,,,,,,,,
37007,NC,Anson ,"4,861",,,,,,,,,,,,,,,,,,,,,,,,,,
37009,NC,Ashe ,"3,946",,,,,,,,,,,,,,,,,,,,,,,,,,
37011,NC,Avery ,"2,481",,,,,,,,,,,,,,,,,,,,,,,,,,
37013,NC,Beaufort ,"8,164",,,,,,,,,,,,,,,,,,,,,,,,,,
37015,NC,Bertie ,"4,256",,,,,,,,,,,,,,,,,,,,,,,,,,
37017,NC,Bladen ,"6,876",,,,,,,,,,,,,,,,,,,,,,,,,,
37019,NC,Brunswick ,"14,423",,,,,,,,,,,,,,,,,,,,,,,,,,
37021,NC,Buncombe ,"31,045",,,,,,,,,,,,,,,,,,,,,,,,,,
37023,NC,Burke ,"16,123",,,,,,,,,,,,,,,,,,,,,,,,,,
37025,NC,Cabarrus ,"16,932",,,,,,,,,,,,,,,,,,,,,,,,,,
37027,NC,Caldwell ,"9,728",,,,,,,,,,,,,,,,,,,,,,,,,,
37029,NC,Camden ,819,,,,,,,,,,,,,,,,,,,,,,,,,,
37031,NC,Carteret ,"7,102",,,,,,,,,,,,,,,,,,,,,,,,,,
37033,NC,Caswell ,"3,438",,,,,,,,,,,,,,,,,,,,,,,,,,
37035,NC,Catawba ,"20,898",,,,,,,,,,,,,,,,,,,,,,,,,,
37037,NC,Chatham ,"6,400",,,,,,,,,,,,,,,,,,,,,,,,,,
37039,NC,Cherokee ,"4,997",,,,,,,,,,,,,,,,,,,,,,,,,,
37041,NC,Chowan ,"2,528",,,,,,,,,,,,,,,,,,,,,,,,,,
37043,NC,Clay ,"1,554",,,,,,,,,,,,,,,,,,,,,,,,,,
37045,NC,Cleveland ,"18,230",,,,,,,,,,,,,,,,,,,,,,,,,,
37047,NC,Columbus ,"11,654",,,,,,,,,,,,,,,,,,,,,,,,,,
37049,NC,Craven ,"13,385",,,,,,,,,,,,,,,,,,,,,,,,,,
37051,NC,Cumberland ,"57,342",,,,,,,,,,,,,,,,,,,,,,,,,,
37053,NC,Currituck ,"2,419",,,,,,,,,,,,,,,,,,,,,,,,,,
37055,NC,Dare ,"3,284",,,,,,,,,,,,,,,,,,,,,,,,,,
37057,NC,Davidson ,"25,099",,,,,,,,,,,,,,,,,,,,,,,,,,
37059,NC,Davie ,"4,632",,,,,,,,,,,,,,,,,,,,,,,,,,
37061,NC,Duplin ,"10,288",,,,,,,,,,,,,,,,,,,,,,,,,,
37063,NC,Durham ,"43,009",,,,,,,,,,,,,,,,,,,,,,,,,,
37065,NC,Edgecombe ,"10,625",,,,,,,,,,,,,,,,,,,,,,,,,,
37067,NC,Forsyth ,"56,484",,,,,,,,,,,,,,,,,,,,,,,,,,
37069,NC,Franklin ,"7,908",,,,,,,,,,,,,,,,,,,,,,,,,,
37071,NC,Gaston ,"25,710",,,,,,,,,,,,,,,,,,,,,,,,,,
37073,NC,Gates ,"1,680",,,,,,,,,,,,,,,,,,,,,,,,,,
37075,NC,Graham ,"1,391",,,,,,,,,,,,,,,,,,,,,,,,,,
37077,NC,Granville ,"8,313",,,,,,,,,,,,,,,,,,,,,,,,,,
37079,NC,Greene ,"3,715",,,,,,,,,,,,,,,,,,,,,,,,,,
37081,NC,Guilford ,"83,004",,,,,,,,,,,,,,,,,,,,,,,,,,
37083,NC,Halifax ,"11,533",,,,,,,,,,,,,,,,,,,,,,,,,,
37085,NC,Harnett ,"20,597",,,,,,,,,,,,,,,,,,,,,,,,,,
37087,NC,Haywood ,"6,536",,,,,,,,,,,,,,,,,,,,,,,,,,
37089,NC,Henderson ,"12,349",,,,,,,,,,,,,,,,,,,,,,,,,,
37091,NC,Hertford ,"4,829",,,,,,,,,,,,,,,,,,,,,,,,,,
37093,NC,Hoke ,"9,149",,,,,,,,,,,,,,,,,,,,,,,,,,
37095,NC,Hyde ,853,,,,,,,,,,,,,,,,,,,,,,,,,,
37097,NC,Iredell ,"14,812",,,,,,,,,,,,,,,,,,,,,,,,,,
37099,NC,Jackson ,"7,661",,,,,,,,,,,,,,,,,,,,,,,,,,
37101,NC,Johnston ,"25,901",,,,,,,,,,,,,,,,,,,,,,,,,,
37103,NC,Jones ,"1,747",,,,,,,,,,,,,,,,,,,,,,,,,,
37105,NC,Lee ,"8,634",,,,,,,,,,,,,,,,,,,,,,,,,,
37107,NC,Lenoir ,"12,750",,,,,,,,,,,,,,,,,,,,,,,,,,
37109,NC,Lincoln ,"7,682",,,,,,,,,,,,,,,,,,,,,,,,,,
37111,NC,McDowell ,"6,048",,,,,,,,,,,,,,,,,,,,,,,,,,
37113,NC,Macon ,"5,093",,,,,,,,,,,,,,,,,,,,,,,,,,
37115,NC,Madison ,"3,020",,,,,,,,,,,,,,,,,,,,,,,,,,
37117,NC,Martin ,"4,589",,,,,,,,,,,,,,,,,,,,,,,,,,
37119,NC,Mecklenburg ,"112,863",,,,,,,,,,,,,,,,,,,,,,,,,,
